"id","title","publication_year","authors","doi","tags","date_screened_t&a","t&a_status","t&a_exclusion_reasons"
6863646,"Assessment Of The Value Of Remotely Sensed Surface Water Extent Data For The Calibration Of A Lumped Hydrological Model",2023,"{""Meyer Oliveira, A."",""Seibert, J."",""Vis, M."",""van Meerveld, H. J.""}","10.1029/2023wr034875","{calibration}",2024-07-18 23:41:48,"excluded","{""Data is not valued""}"
6691605,"The Economic Value of Seasonal Forecasts: Stochastic Economywide Analysis for East Africa",2016,"{""Rodrigues, Joao""}","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2820148","{}",2024-04-26 19:17:25,"excluded","{""Valued data is not ESI""}"
6691525,"Leveraging the Power of Location Information and Technologies to Improve Public Services at the Local Level",2021,"{""Barker, Louisa""}","https://doi.org/10.2760/67126","{}",2024-04-28 01:00:38,"excluded","{""ESI data not used""}"
6863333,"Changes In Land-Use And Ecosystem Service Value In Guangdong Province, Southern China, From 1990 To 2018",2021,"{""Bai, Hui"",""Wang, Ting"",""Wang, Xuan"",""Ye, Yanqiong"",""Zhang, Jiaen"",""Zhao, Wei""}","10.3390/land10040426","{}",2024-07-12 19:38:28,"excluded","{""Data is not valued""}"
6691582,"Reflecting on a decade of collaboration between NASA and USAID: deriving value from space for international development",2018,"{""Al-Ekabi, Cenan""}","978-3-319-72465-2","{}",2024-04-25 02:36:54,"excluded","{""Data is not valued""}"
7037692,"Near Real-Time Disturbance Detection Using Satellite Image Time Series",NA,NA,"10.1016/j.rse.2012.02.022","{}",2024-11-21 20:45:17,"excluded","{""Data is not valued""}"
6903502,"Constraints Of Grassland Science, Pastoral Management And Policy In Northern China: Anthropological Perspectives On Degradational Narratives",NA,NA,"10.1108/14468951211262251","{}",2024-09-26 00:49:16,"excluded","{""ESI data not used"",""Data is not valued""}"
6691675,"Investigation of aquaculture dynamics at a Ramsar site, using earth observation systems in conjunction with a socio-economic assessment",2009,"{""Nagabhatla, Nidhi""}","https://doi.org/10.1111/j.1440-1770.2009.00413.x","{}",2024-04-26 18:41:56,"excluded","{""Data is not valued""}"
6863046,"From Bamako To Kolda: A Case Study Of Medicines And The Financing Of District Health Services",1990,"{""Diao, M."",""Mbaye, A."",""Unger, J. P.""}","10.1093/heapol/5.4.367","{}",2024-07-16 23:07:34,"excluded","{""ESI data not used""}"
6863692,"An Integrated Method To Create Habitat Suitability Models For Fragmented Landscapes",2010,"{""Amici, Valerio"",""Battisti, Corrado"",""Geri, Francesco""}","10.1016/j.jnc.2009.10.002","{algorithm}",2024-07-18 23:42:33,"excluded","{""Data is not valued""}"
6903529,"A Case Study On The Relationship Between Land Surface Temperature And Land Surface Indices In Raipur City, India",NA,NA,"10.1080/00167223.2020.1752272","{}",2024-09-30 01:59:08,"excluded","{""Data is not valued""}"
7038482,"Air Quality Forecasts Improved By Combining Data Assimilation And Machine Learning With Satellite Aod",NA,NA,"10.1029/2021gl096066","{}",2024-11-21 20:49:59,"excluded","{""Data is not valued""}"
7037595,"Thematic Portfolio Optimization: Challenging The Core Satellite Approach",NA,NA,"10.1007/s11408-019-00329-0","{}",2024-10-30 18:21:38,"excluded","{""No societal value context"",""ESI data not used""}"
6691621,"Reviewing innovative Earth observation solutions for filling science-policy gaps in hydrology",2014,"{""Lehmann, Anthony""}","https://doi.org/10.1016/j.jhydrol.2014.05.059","{}",2024-04-23 22:23:31,"excluded","{""Data is not valued""}"
6862970,"Response Of Ecosystem Services To Land Use And Cover Change: A Case Study In Chengdu City",2018,"{""Li, Yifan"",""Liu, Yu"",""Zhan, Jinyan"",""Zhang, Fan"",""Zhang, Miaolin""}","10.1016/j.resconrec.2017.03.009","{}",2024-07-19 19:10:27,"excluded","{""Data is not valued""}"
6672069,"Factoring In Ecosystem Services And Values In Decision Making, Risk Management, Loss And Environmental Damage: Over The Lifecycle Of Energy Development",2015,"{""Wright, N. H.""}","10.2118/173537-ms","{cco}",2024-04-16 20:40:55,"excluded","{""Data is not valued""}"
6672069,"Factoring In Ecosystem Services And Values In Decision Making, Risk Management, Loss And Environmental Damage: Over The Lifecycle Of Energy Development",2015,"{""Wright, N. H.""}","10.2118/173537-ms","{cco}",2024-04-18 20:51:33,"excluded","{""Data is not valued""}"
6863678,"Discovering Floristic And Geoecological Gradients Across Amazonia",2019,"{""Cardenas, Glenda"",""Figueiredo, Fernando O. G."",""Lehtonen, Samuli"",""Moulatlet, Gabriel M."",""Ruokolainen, Kalle"",""Siren, Anders"",""Tuomisto, Hanna"",""Van Doninck, Jasper"",""Zuquim, Gabriela""}","10.1111/jbi.13627","{}",2024-07-17 19:42:49,"excluded","{""Data is not valued""}"
6903636,"The Irrigation Cooling Effect As A Climate Regulation Service Of Agroecosystems",NA,NA,"10.3390/w12061553","{}",2024-10-03 21:47:21,"excluded","{""Data is not valued""}"
6863475,"Advances In Representing Interactive Methane In Modele2-Yibs (Version 1.1)",2018,"{""Harper, Kandice L."",""Unger, Nadine"",""Zheng, Yiqi""}","10.5194/gmd-11-4417-2018","{calibration}",2024-07-19 23:48:00,"excluded","{""Data is not valued""}"
6863092,"Impact, Efficiency, Inequality, And Injustice Of Urban Air Pollution: Variability By Emission Location",2018,"{""Marshall, Julian D."",""Nguyen, Nam P.""}","10.1088/1748-9326/aa9cb5","{}",2024-07-18 22:37:31,"excluded","{""ESI data not used""}"
7038011,"Conceptualising Circular Economy Performance With Non-Traditional Valuation Methods: Lessons For A Post-Pandemic Recovery",NA,NA,"10.1080/13675567.2021.1974365","{}",2024-11-21 20:50:50,"excluded","{""ESI data not used"",""Data is not valued""}"
6863701,"Assessing Waterlogging Stress Level Of Winter Wheat From Hyperspectral Imagery Based On Harmonic Analysis",2022,"{""Li, S."",""Liu, S."",""Liu, T."",""Wang, Q."",""Yang, F.""}","10.3390/rs14010122","{}",2024-07-17 21:16:16,"excluded","{""Data is not valued""}"
6863331,"Estimation Of Water Consumption And Productivity For Rice Through Integrating Remote Sensing And Census Data In The Songnen Plain, China",2015,"{""Du, Jia"",""Song, Kaishan"",""Wang, Zongming""}","10.1007/s10333-013-0411-1","{}",2024-07-18 21:05:58,"excluded","{""Data is not valued""}"
7038120,"Disruptive Technologies For Improving Water Security In Large River Basins",NA,NA,"10.3390/w12102783","{}",2024-10-30 00:16:08,"excluded","{""ESI data not used""}"
7038046,"Application Of Sentinel-2 Multispectral Data For Habitat Mapping Of Pacific Islands: Palau Republic (Micronesia, Pacific Ocean)",NA,NA,"10.3390/jmse7090316","{}",2024-11-19 19:48:34,"excluded","{Validation/calibration}"
7037484,"Vegetation Monitoring For Guatemala: A Comparison Between Simulated Viirs And Modis Satellite Data",NA,NA,"10.1080/10106049.2010.519786","{}",2024-10-30 17:36:03,"excluded","{Validation/calibration}"
6863227,"Gis-Based Assessment Of The Technical And Economic Feasibility Of Utility-Scale Solar Pv Plants: Case Study In West Kalimantan Province",2020,"{""Budiarto, Irwan"",""Ibrahim-Bathis, Kunhali"",""Murti, Sakti A."",""Ruiz, Harold S."",""Sunarso, Alfeus""}","10.3390/su12156283","{}",2024-07-17 19:29:09,"excluded","{""Data is not valued""}"
6862728,"Seasonal Variation In Space Use By Nonbreeding Bald Eagles Within The Upper Chesapeake Bay",2015,"{""Mojica, Elizabeth K."",""Paxton, Barton J."",""Watts, Bryan D.""}","10.3356/jrr-13-61.1","{}",2024-07-18 23:47:08,"excluded","{""Data is not valued""}"
6863474,"Ecosystem Services Assessment Using A Valuation Framework For The Bangladesh Sundarbans: Livelihood Contribution And Degradation Analysis",2017,"{""Abdullah-Al-Mamun, M. M."",""Mansor, Asyraf"",""Masum, Kazi Mohammad"",""Sarker, A. H. M. Raihan""}","10.1007/s11676-016-0275-5","{}",2024-07-15 23:12:31,"excluded","{""Data is not valued""}"
7036924,"Reliability And Availability Analysis For An On Board Computer In A Satellite System Using Standby Redundancy And Rejuvenation",NA,NA,"10.1007/s12206-012-0512-6","{}",2024-11-19 19:47:47,"excluded","{""ESI data not used""}"
6863664,"Avulsions Drive Ecosystem Services And Economic Changes In The Brazilian Pantanal Wetlands",2021,"{""Assine, Mario L."",""Bergier, Ivan"",""Louzada, Romullo O."",""McGlue, Michael M."",""Roque, Fabio O."",""Silva, Aguinaldo""}","10.1016/j.crsust.2021.100057","{}",2024-09-27 23:42:06,"excluded","{""Data is not valued""}"
6863398,"Integrating New Technologies To Broaden The Scope Of Northern Spotted Owl Monitoring And Linkage With Usda Forest Inventory Data",2022,"{""Jenkins, Julianna M. A."",""Lesmeister, Damon B.""}","10.3389/ffgc.2022.966978","{""passive acoust monitor""}",2024-09-30 17:27:33,"excluded","{""Data is not valued""}"
6903485,"The First Generation Of A Regional-Scale 1-M Forest Canopy Cover Dataset Using Machine Learning And Google Earth Engine Cloud Computing Platform: A Case Study Of Arkansas, Usa",NA,NA,"10.1016/j.dib.2023.109986","{}",2024-10-03 22:08:03,"excluded","{""Data is not valued"",Validation/calibration}"
6903508,"Access To Fertility Care In Geographically Underserved Populations, A Second Look",NA,NA,"10.1007/s43032-022-00991-2","{}",2024-10-03 22:20:26,"excluded","{""ESI data not used""}"
7036990,"Mutual Information Based Multi-Modal Remote Sensing Image Registration Using Adaptive Feature Weight",NA,NA,"10.1080/2150704x.2018.1458343","{}",2024-11-18 19:13:38,"excluded","{Validation/calibration}"
7037488,"Evaluation Of Tree-Base Data Mining Algorithms In Land Used/Land Cover Mapping In A Semi-Arid Environment Through Landsat 8 Oli Image; Shiraz, Iran",NA,NA,"10.1080/19475705.2020.1745902","{}",2024-11-18 20:47:26,"excluded","{Validation/calibration}"
6863631,"Planning Of Multi-Station Accessing Multi-Satellite Based On Physical Planning",2023,"{""Wang, K."",""Wang, L."",""Zhang, J."",""Zhou, H.""}","10.12305/j.issn.1001-506x.2023.08.26","{}",2024-07-12 23:26:08,"excluded","{""No societal value context""}"
6863706,"Remote Monitoring Of Inhaled Bronchodilator Use And Weekly Feedback About Asthma Management: An Open-Group, Short-Term Pilot Study Of The Impact On Asthma Control",2013,"{""Magzamen, S."",""Morrison, T."",""Truelove, S."",""van Sickle, D.""}","10.1371/journal.pone.0055335","{}",2024-10-03 21:48:58,"excluded","{""ESI data not used""}"
6863486,"Characterization Of Water Use And Water Balance For The Croplands Of Kansas Using Satellite, Climate, And Irrigation Data",2021,"{""Boiko, Olena"",""Friedrichs, MacKenzie"",""Ji, Lei"",""Schauer, Matthew"",""Senay, Gabriel B.""}","10.1016/j.agwat.2021.107106","{}",2024-07-19 23:52:20,"excluded","{""Data is not valued""}"
7037778,"Real-World Remote Sensing Image Super-Resolution Via A Practical Degradation Model And A Kernel-Aware Network",NA,NA,"10.1016/j.isprsjprs.2022.07.010","{}",2024-10-28 19:36:06,"excluded","{Validation/calibration}"
6447814,"The Geographic Determinants of Housing Supply*",2010,"{""Saiz, Albert""}","10.1162/qjec.2010.125.3.1253","{}",NA,NA,NA
6862875,"Estimation Of Forage Mass In A Mixed Pasture By Machine Learning, Pasture Management And Satellite Meteorological Data",2023,"{""Cervantes-Jiménez, M."",""García-Muñiz, J. G."",""Guevara-Escobar, A."",""Lemus-Ramírez, V."",""Yabuta-Osorio, A. K.""}","10.22319/rmcp.v14i1.6162","{}",2024-07-17 00:11:18,"excluded","{""Data is not valued""}"
6862899,"Assessing Canal Seepage And Soil Salinity Using The Electromagnetic Remote Sensing Technology",2006,"{""Cassel S, F."",""Zoldoske, D.""}","10.2495/si060071","{}",2024-07-17 17:07:13,"excluded","{""Data is not valued""}"
6903543,"Spatio-Temporal Changes In Urban Green Space In 107 Chinese Cities (1990-2019): The Role Of Economic Drivers And Policy",NA,NA,"10.1016/j.jag.2021.102525","{}",2024-09-27 22:43:05,"excluded","{""Data is not valued""}"
6863258,"The Development And Evaluation Of Satellite Endoscopy Services In Western Australia",1998,"{""Bramston, B. A."",""Logan, J.""}","10.1071/ah980155","{}",2024-07-16 22:45:14,"excluded","{""ESI data not used""}"
6863237,"Price Tagging On Urban Farming Benefit In The Context Of Ecosystem Services",2023,"{""Atmaja, T."",""Fukushi, K."",""Kurisu, K.""}","10.1007/978-3-031-24767-5_30","{}",2024-07-15 16:00:08,"excluded","{""Data is not valued""}"
7037274,"Promoting Tech Transfer Between Space And Global Mental Health",NA,NA,"10.3357/amhp.5589.2020","{}",2024-10-30 18:15:23,"excluded","{""ESI data not used""}"
7036558,"Methods To Adjust Willingness-To-Pay Measures For Severity Of Illness",NA,NA,"10.1016/j.jval.2023.02.001","{}",2024-11-21 02:09:01,"excluded","{""ESI data not used""}"
7036586,"Dsanet: A Deep Supervision-Based Simple Attention Network For Efficient Semantic Segmentation In Remote Sensing Imagery",NA,NA,"10.3390/rs14215399","{}",2024-11-21 21:11:33,"excluded","{Validation/calibration}"
6691555,"Landsat in Contexts: Deconstructing and Reconstructing the Data-to-Action Paradigm in Earth Remote Sensing",2019,"{""Fried, Samantha""}","https://vtechworks.lib.vt.edu/bitstream/handle/10919/89431/Fried_SJ_D_2019.pdf?isAllowed=y&sequence=","{critique,Gerald}",2024-04-22 23:38:10,"excluded","{""Value is not measured"",""Data is not valued""}"
6903565,"The Climate Adaptive Characteristics Of Urban Inside/Outside Water Bodies Based On Their Cooling Effect In Poyang And Dongting Lake Regions, China",NA,NA,"10.1016/j.heliyon.2023.e15974","{}",2024-10-03 21:46:53,"excluded","{""Data is not valued""}"
6863273,"Temporal And Spatial Variations Of Eco-Asset Patterns And The Factors Driving Change In The Wanjiang Demonstration Area",2019,"{""Cao, Y."",""Chen, C."",""Li, L."",""Liu, C."",""Liu, M.""}","10.5814/j.issn.1674-764x.2019.03.006","{}",2024-07-19 21:01:37,"excluded","{""Data is not valued""}"
7038212,"Progress And Prospect Of Chinese Ocean Satellites",NA,NA,"10.11834/jrs.20166153","{}",2024-10-25 21:43:06,"excluded","{""Data is not valued""}"
6863480,"Antineoplastic Agent Workplace Contamination Study: The Alberta Cancer Board Pharmacy Perspective",2005,"{""Bigelow, S."",""Chambers, C. R."",""Dobish, R."",""Schulz, H.""}","10.1191/1078155205jp152oa","{""satellite clinics""}",2024-07-19 23:47:34,"excluded","{""ESI data not used""}"
6863511,"Radiation Use Efficiency Of Forage Resources: A Meta-Analysis",2019,"{""Druille, Magdalena"",""Oesterheld, Martin"",""Oyarzabal, Mariano""}","10.2134/agronj2018.10.0645","{}",2024-07-19 20:24:13,"excluded","{""Data is not valued""}"
7037658,"Inter-Satellite Optical Wireless Communication (Isowc) Systems Challenges And Applications: A Comprehensive Review",NA,NA,"10.1515/joc-2022-0075","{}",2024-11-22 18:01:55,"excluded","{""ESI data not used""}"
6691701,"A political history of U.S. Commercial remote sensing, 1984-2007: conflict, collaboration, and the role of knowledge in the high-tech world of earth observation satellites",2007,"{""Kenneth, Thompson""}","https://vtechworks.lib.vt.edu/handle/10919/30235","{}",2024-04-22 02:28:19,"excluded","{""Data is not valued""}"
7037926,"Global Land Cover Mapping At 30 M Resolution: A Pok-Based Operational Approach",NA,NA,"10.1016/j.isprsjprs.2014.09.002","{}",2024-11-21 20:55:46,"excluded","{Validation/calibration}"
6863691,"Changes In Ecosystem Service Values In Zoige Plateau, China",2010,"{""Hu, Guangyin"",""Li, Jinchang"",""Wang, Wenli"",""Wei, Zhenhai""}","10.1016/j.agee.2010.10.019","{}",2024-07-15 16:02:13,"excluded","{""Data is not valued""}"
6691556,"Use of the McHargian LUSA in agricultural research and decisionmaking in the age of non-stationarity and big earth observation data",2019,"{""Lim, Theodore""}","https://doi.org/10.1007/s42532-019-00022-6","{}",2024-04-23 22:32:16,"excluded","{""Data is not valued""}"
6863148,"Minimizing Signal Detection Time In Postmarket Sequential Analysis: Balancing Positive Predictive Value And Sensitivity",2014,"{""Brown, J. S."",""Dal Pan, G. J."",""Kulldorff, M."",""Maro, J. C.""}","10.1002/pds.3618","{""USDA Sentinel System"",spurious}",2024-09-30 15:58:12,"excluded","{""ESI data not used""}"
7038200,"Quantitative Inversion Of Long Sequential Leaf Area Index Using Remote Sensing Based On Bp Neural Network From 1988 To 2013",NA,NA,"10.5846/stxb201703290547","{}",2024-11-18 22:40:20,"excluded","{""Data is not valued"",Validation/calibration}"
6863221,"Public Space Layout Optimization In Affordable Housing Based On Social Network Analysis",2021,"{""Liu, Lingbo"",""Peng, Zhenghong"",""Shang, Zhourui"",""Yu, Yang"",""Zhao, Jie""}","10.3390/land10090955","{}",2024-07-18 21:06:31,"excluded","{""ESI data not used""}"
6691629,"Quantifying the Cost Reduction Potential for Earth Observation Satellites",2014,"{""Shao, Anthony""}","https://smad.com/wp-content/uploads/2014/11/RS-Paper_Final.pdf","{}",2024-04-25 02:44:29,"excluded","{""No societal value context""}"
6863264,"Cutaneous Melanoma In The Elderly",2009,"{""Mazzarol, Giovanni"",""Rastrelli, Marco"",""Sances, Daniele"",""Schenone, Francesco"",""Soteldo, Javier"",""Testori, Alessandro"",""Trifirio, Giuseppe"",""Verrecchia, Francesco"",""Zonta, Mark""}","10.1097/cmr.0b013e328329fe95","{}",2024-10-03 21:51:23,"excluded","{""ESI data not used""}"
6862925,"Ecological Risk Pattern Based On Land Use Changes In Jiangsu Coastal Areas",2018,"{""Lü, X."",""Xu, F.""}","10.5846/stxb201709041596","{}",2024-09-30 00:40:32,"excluded","{""Data is not valued""}"
7038678,"Leveraging Multimission Satellite Data For Spatiotemporally Coherent Cyanohab Monitoring",NA,NA,"10.3389/frsen.2023.1157609","{}",2024-10-30 00:02:58,"excluded","{Validation/calibration}"
6863478,"Site-Specific Seeding For Maize Production Using Management Zone Maps Delineated With Multi-Sensors Data Fusion Scheme",2022,"{""Haesaert, G."",""Mouazen, A. M."",""Munnaf, M. A.""}","10.1016/j.still.2022.105377","{}",2024-07-19 18:54:44,"excluded","{""Data is not valued""}"
