id,title,year,doi,tags,phase,screening_status,excl_reasons
6863548,Sentinel-1 Polarimetry To Map Apple Orchard Damage After A Storm,2021,"catech, politecnico di bari, via orabona 4, bari, 70125, italy and 10.3390/rs13051030",{},sample 1000,excluded,"{""Data is not valued""}"
6863231,Evaluate The Effect Of Topographic Factors And Lithology On Forest Cover Distribution: A Case Study Of The Moroccan High Atlas,2021,10.1007/s10666-021-09785-3,{},sample 1000,excluded,"{""Data is not valued""}"
6691759,Analysis of Past Funding for NOAA'S Satellite Programs,1985,https://archive.org/details/DTIC_ADA165070,"{""funding=perceived value?""}",soc ben repo,excluded,"{""Data is not valued""}"
6691638,From data to decision-making - experiences in Integrated Earth Observation (IEO),2013,https://doi.org/10.1080/10106049.2012.715205,{},soc ben repo,excluded,"{""Data is not valued""}"
6863636,"Time-Division Based Integrated Sensing, Communication, And Computing In Integrated Satellite-Terrestrial Networks",2023,10.1016/j.dsp.2023.104262,{},sample 1000,excluded,"{""No societal value context""}"
7036768,Perceptions Of Primary Care Staff On A Regional Data Quality Intervention In Australian General Practice: A Qualitative Study,NA,10.1186/s12875-016-0445-8,{},classifier round 3,excluded,"{""ESI data not used""}"
7038529,Seeker Optimization Algorithm For Several Practical Applications,NA,10.1080/18756891.2013.864476,{},classifier round 3,excluded,"{""No societal value context"",""ESI data not used""}"
7037426,Predicting The Provisioning Potential Of Forest Ecosystem Services Using Airborne Laser Scanning Data And Forest Resource Maps,NA,10.1186/s40663-018-0143-1,{},classifier round 3,excluded,{Validation/calibration}
7036560,Development Of A Flash Flood Confidence Index From Disaster Reports And Geophysical Susceptibility,NA,10.3390/rs13142764,{},classifier round 2,excluded,"{""Data is not valued""}"
6862991,Monitoring And Mapping Of Rice Cropping Pattern In Flooding Area In The Vietnamese Mekong Delta Using Sentinel-1a Data: A Case Of An Giang Province,2019,10.3390/ijgi8050211,{calibration},sample 1000,excluded,"{""Data is not valued""}"
7036634,On The Ability Of Sliding Mode And Lqr Controllers Optimized With Pso In Attitude Control Of A Flexible 4-Dof Satellite With Time-Varying Payload,NA,10.1016/j.asr.2020.07.010,{},classifier round 3,excluded,"{""ESI data not used""}"
7038603,Fusion Of Remote Sensing And Internet Data To Calculate Urban Floor Area Ratio,NA,10.3390/su11123382,{},classifier round 2,excluded,"{""Data is not valued"",Validation/calibration}"
6862956,Combining High-Resolution Images And Lidar Data To Model Ecosystem Services Perception In Compact Urban Systems,2019,10.1016/j.ecolind.2017.05.014,{},sample 1000,excluded,"{""Data is not valued""}"
6863019,New Methods For Studying The Spatiotemporal Variation Of Snow Cover Based On Combination Products Of Modis Terra And Aqua,2009,10.1016/j.jhydrol.2009.03.028,{},classifier round 1,excluded,"{""Data is not valued""}"
6863377,Modelling Landscape Vulnerability To The Bracken Fern (Pteridium Aquilinum) Invasion In A Remnant Urban Sandstone Sourveldt Grassland Ecosystem,2023,10.1016/j.sciaf.2023.e01947,{},sample 1000,excluded,"{""Data is not valued""}"
6691758,On Defining Remote Sensing,1986,https://www.asprs.org/wp-content/uploads/pers/1986journal/sep/1986_sep_1507-1511.pdf,{},soc ben repo,excluded,"{""No societal value context"",""Value is not measured""}"
6862887,Assessment Of Spatial And Temporal Variation In No2 Levels Over Tourist Reception Areas In Poland,2023,10.3390/app13169477,{},sample 1000,excluded,"{""Data is not valued""}"
6903558,Improved Understanding Of Vegetation Dynamics And Wetland Ecohydrology Via Monthly Uav-Based Classification,NA,10.1002/hyp.14988,{},classifier round 1,excluded,"{""Data is not valued""}"
6863429,Early Landslide Detection Based On D-Insar Technique At The Wudongde Hydropower Reservoir,2016,10.1007/s12665-016-5446-3,{},sample 1000,excluded,"{""Data is not valued""}"
6863267,Long-Term Follow-Up For Melanoma Patients: Is There Any Evidence Of A Benefit?,2015,10.1016/j.soc.2014.12.012,"{""sentinel lymph nodes""}",sample 1000,excluded,"{""ESI data not used""}"
6862739,Contribution Of Phytoecological Data To Spatialize Soil Erosion: Application Of The Rusle Model In The Algerian Atlas,2021,10.1016/j.iswcr.2021.05.004,{},sample 1000,excluded,"{""Data is not valued""}"
6863149,Synergistic Use Of Landsat 8 Oli Image And Airborne Lidar Data For Above-Ground Biomass Estimation In Tropical Lowland Rainforests,2017,10.1016/j.foreco.2017.10.007,{calibration},sample 1000,excluded,"{""Data is not valued""}"
6862792,"Land Use Optimization Through Bridging Multiobjective Optimization And Multicriteria Decision-Making Models (Case Study: Tilabad Watershed, Golestan Province, Iran)",2021,10.1111/nrm.12301,{},sample 1000,excluded,"{""Data is not valued""}"
6691682,"SDI Convergence: Research, Emerging Trends, and Critical Assessment",2009,978 90 6132 310 5,{},soc ben repo,excluded,"{""Data is not valued""}"
6863357,Spatio-Temporal Dynamics Of Selective Logging In The State Of Mato Grosso Between 1992 And 2016,2020,10.5902/1980509836802,{},sample 1000,excluded,"{""Data is not valued""}"
6863615,Identifying The Spatiotemporal Dynamics Of Forest Ecotourism Values With Remotely Sensed Images And Social Media Data: A Perspective Of Public Preferences,2022,10.1016/j.jclepro.2022.130715,{},sample 1000,excluded,"{""Data is not valued""}"
6863581,"Quantification Of Groundwater Storage Variations And Stressed Areas Using Multi-Temporal Grace Data: A Case Study Of Upper Indus Plains, Pakistan",2019,10.1007/978-3-030-01440-7_68,"{comparison,maybe}",sample 1000,excluded,"{""Data is not valued""}"
6863228,Gesanet: Geospatial-Awareness Network For Vhr Remote Sensing Image Change Detection,2023,10.1109/tgrs.2023.3272550,"{calibration,comparison}",sample 1000,excluded,"{""Data is not valued""}"
6903513,Tempo-Spatial Landslide Susceptibility Assessment From The Perspective Of Human Engineering Activity,NA,10.3390/rs15164111,{},classifier round 1,excluded,"{""Data is not valued""}"
6691507,Knowledge formalization for Earth Science informed decision-making: The GEOEssential Knowledge Base,2022,https://doi.org/10.1016/j.envsci.2021.12.023,{},soc ben repo,excluded,"{""Value is not measured"",""Data is not valued""}"
6863197,Hazard Evaluation Of Secondary Geological Disaster Based On Gis And Information Value Method,2010,10.3799/dqkx.2010.034,{},sample 1000,excluded,"{""Data is not valued""}"
6862948,The Study Of Ecological Civilization Construction (Ecc) Mode Based On “Internet+Ecology” Concept And Technology,2018,10.11934/j.issn.1673-4831.2018.09.005,{},sample 1000,excluded,"{""Data is not valued""}"
6691762,Value and validity of Earth resources observations from space,1973,https://doi.org/10.1080/02626667309494008,{},soc ben repo,excluded,"{""Value is not measured"",""Data is not valued""}"
6863343,"Spatio-Temporal Analysis Of Land Use/Cover Changes In The Pra River Basin, Ghana",2020,10.1007/s12518-019-00278-3,{},classifier round 1,excluded,"{""Data is not valued""}"
6863601,Ecological Restoration Evaluation Of Afforestation In Gudao Oilfield Based On Multi-Source Remote Sensing Data,2023,10.1016/j.ecoleng.2023.107107,{},sample 1000,excluded,"{""Data is not valued""}"
6669541,Applying A Risk-Based Approach To The Analysis Of Environmental Aspects (On The Example Of Dairy Industry Enterprise),2020,10.5593/sgem2020/5.2/s21.008,{cco},early,excluded,"{""ESI data not used""}"
6656902,"Dynamics Of Ecosystem Service Value Caused By Land Use Changes In Manas River Of Xinjiang, China",2012,NA,{cco},early,excluded,"{""Data is not valued""}"
7037819,Simple Spatial Modeling Tool For Prioritizing Prescribed Burning Activities At The Landscape Scale,NA,10.1111/j.1523-1739.2003.00381.x,{},classifier round 2,excluded,"{""Data is not valued""}"
6863374,Predictive Soil Mapping Using Historic Bare Soil Composite Imagery And Legacy Soil Survey Data,2021,10.1016/j.geoderma.2021.115316,{},sample 1000,excluded,"{""Data is not valued""}"
6862958,Modelling Land Use And Land Cover Dynamics Of Dedza District Of Malawi Using Hybrid Cellular Automata And Markov Model,2020,10.1016/j.rsase.2019.100276,{},sample 1000,excluded,"{""Data is not valued""}"
6669933,A Wireless Sensor Network For Urban Environmental Health Monitoring: Urbansense,2016,10.1088/1755-1315/34/1/012028,{cco},early,excluded,"{""Data is not valued""}"
7037684,The Potential For Income Improvement And Biodiversity Conservation Via Specialty Coffee In Ethiopia,NA,10.7717/peerj.10621,{},classifier round 3,excluded,"{""Data is not valued""}"
7038063,Estimation The Water Ratio Index (Wri) And Automated Water Extraction Index (Awei) Of Bath In The United Kingdom Using Remote Sensing Technology Of The Multispectral Data Of Landsat 8-Oli,NA,10.26480/wcm.02.2024.125.132,{},classifier round 3,excluded,{Validation/calibration}
6862783,Meteorological Satellite Stakeholder Relationship Network Based On Social Network Analysis,2021,10.23919/jsee.2021.000078,{},sample 1000,excluded,"{""Data is not valued""}"
6863373,Soft Classification Of Mixed Seabed Objects Based On Fuzzy Clustering Analysis Using Airborne Lidar Bathymetry Data,2011,10.1117/1.3595267,{calibration},sample 1000,excluded,"{""Data is not valued""}"
6691693,Economic Value of Seasonal Climate Forecasts for Agriculture: Review of Ex-Ante Assessments and Recommendations for Future Research,2008,https://doi.org/10.1175/2007JAMC1540.1,"{""scf != esi""}",soc ben repo,excluded,"{""Valued data is not ESI""}"
7036901,"Predator Defense Is Shaped By Risk, Brood Value And Social Group Benefits In A Cooperative Breeder",NA,10.1093/beheco/araa012,{},classifier round 3,excluded,"{""ESI data not used""}"
7037083,Adaptive Routing Strategy Based On Improved Double Q-Learning For Satellite Internet Of Things,NA,10.1155/2021/5530023,{},classifier round 3,excluded,"{""ESI data not used""}"
6862744,"A Geospatial Analysis For An Integrated Land Use And Water Strategy For Bagmati River In Kathmandu Valley, Nepal",2023,10.1201/9781003349518-23,{},sample 1000,excluded,"{""Data is not valued""}"
6863669,"Multi-Temporal Analysis Of Land Use. Valley Lo Campino, Quilicura",2019,10.23854/07199562.2019551.alvarez45,{},sample 1000,excluded,"{""Data is not valued""}"
7037222,Bridging Decision-Making Process And Environmental Needs In Corridor Planning,NA,10.1108/14777830910990744,{},classifier round 2,excluded,"{""Data is not valued""}"
6903597,Estimation Of Grain Protein Content In Commercial Bread And Durum Wheat Fields Via Traits Inverted By Radiative Transfer Modelling From Sentinel-2 Timeseries,NA,10.1016/j.isprsjprs.2023.10.018,{},classifier round 1,excluded,"{""Data is not valued"",Validation/calibration}"
7036849,Regional Assessment Of Environmental Vulnerability In The Tibetan Plateau: Development And Application Of A New Method,NA,10.1016/j.jaridenv.2008.06.005,{},classifier round 2,excluded,"{""Data is not valued""}"
6863052,Lidar-Based Classification Of Sagebrush Community Types,2011,10.2111/rem-d-10-00019.1,{},classifier round 1,excluded,"{""Data is not valued""}"
6863539,The Influence Of Morphological Characteristics Of Green Patch On Its Surrounding Thermal Environment,2019,10.1016/j.ecoleng.2019.105594,{},classifier round 1,excluded,"{""Data is not valued""}"
6863651,Spatial Modeling Of Litter And Soil Carbon Stocks On Forest Land In The Conterminous United States,2019,10.1016/j.scitotenv.2018.10.359,{},classifier round 1,excluded,"{""Data is not valued""}"
6862747,Assessment Of Mangrove Response To Projected Relative Sea-Level Rise And Recent Historical Reconstruction Of Shoreline Position,2007,10.1007/s10661-006-9212-y,{},sample 1000,excluded,"{""Data is not valued""}"
6862901,Estimation Of Crop Water Productivity Using Gis And Remote Sensing Techniques,2023,10.3390/su151411154,{},classifier round 1,excluded,"{""Data is not valued""}"
6863041,Benefits To World Agriculture Through Remote Sensing,1979,10.1016/0094-5765(79)90008-0,{},classifier round 1,excluded,"{""Review or opinion""}"
6691704,Geomatics Solutions for Disaster Management,2007,https://doi.org/10.1007/978-3-540-72108-6,{},soc ben repo,excluded,"{""Data is not valued""}"
7036559,Fire Information For Resource Management System: Archiving And Distributing Modis Active Fire Data,NA,10.1109/tgrs.2008.2002076,{},classifier round 2,excluded,"{""Data is not valued""}"
6863032,Air Pollution Mortality Benefits Of Sustained Covid-19 Mobility Restrictions In Australian Cities,2024,10.1016/j.puhe.2023.10.050,{},classifier round 1,excluded,"{""Data is not valued""}"
6903638,The Utility Of Random Forests For Wildfire Severity Mapping,NA,10.1016/j.rse.2018.07.005,"{""values algorithm""}",classifier round 1,excluded,"{""Valued data is not ESI""}"
7038628,An Improved Method For Estimating Surface Fine Particle Concentrations Using Seasonally Adjusted Satellite Aerosol Optical Depth,NA,10.3155/1047-3289.60.5.574,{},classifier round 2,excluded,{Validation/calibration}
6862906,Estimation Of Surface Water Runoff For A Semi-Arid Area Using Rs And Gis-Based Scs-Cn Method,2020,10.3390/w12071924,{},sample 1000,excluded,"{""Data is not valued""}"
6903591,Federated Space Systems' Trade-Space Exploration For Strategic Robustness,NA,10.2514/1.a35103,{},classifier round 1,excluded,"{""No societal value context"",""ESI data not used""}"
6903512,"Analysis Of Epidemic Characteristics And Related Factors Of Norovirus In Diarrhea Patients In Guangxi, 2015-2020",NA,10.13604/j.cnki.46-1064/r.2023.02.08,"{""sentinel hospitals"",spurious}",classifier round 1,excluded,"{""ESI data not used""}"
7036844,Remote Delivery Of The Satellite Virtual Fracture Clinic - A Pilot Report Of The First 500 Cases,NA,10.1016/j.injury.2020.11.055,{},classifier round 2,excluded,"{""ESI data not used""}"
6903645,Optimal Design Of Lightweight Off-Axis Mirror And Flexible Support,NA,10.3788/aos202040.1923002,{},classifier round 1,excluded,"{""No societal value context"",""ESI data not used""}"
7037768,Surveillance D’indicateurs D’aménagement Forestier Écoviable À L’aide D’images Landsat-Tm,NA,10.1080/07038992.1999.10874744,{},classifier round 2,excluded,{Validation/calibration}
6691632,Labeling Geo-Referenced Information in Support of Data Sharing and the Facilitating of Societal Benefits of Earth Observations,2013,http://dx.doi.org/10.1051/e3sconf/20130128004,{},soc ben repo,excluded,"{""Data is not valued""}"
7038514,Road Identification Algorithm For Remote Sensing Images Based On Wavelet Transform And Recursive Operator,NA,10.1109/access.2020.3012997,{},classifier round 2,excluded,{Validation/calibration}
7037625,Remote Sensing Image Classification Using Modified Random Forest With Empirical Loss Function Through Crowd-Sourced Data,NA,10.1007/s11042-023-17556-3,{},classifier round 3,excluded,{Validation/calibration}
