author,journal,year,doi,bibtex_source,benchmark,doc_id
khuzaimah,acrs 2015 36th asian conference on remote sensing fostering resilient growth in asia proceedings,2015,NA,scopus.bib,FALSE,4993
khyzhniak,space science and technology,2020,10.15407/knit2020.04.031,scopus.bib,FALSE,4994
kiam,ieee aerospace conference proceedings,2017,10.1109/aero.2017.7943802,scopus.bib,FALSE,4995
kibis,informs journal on computing,2021,10.1287/ijoc.2020.0963,scopus.bib,FALSE,4996
kickinger,proceedings of the international astronautical congress iac,2021,NA,scopus.bib,FALSE,4997
kidd,soil research,2015,10.1071/sr14268,scopus.bib;wos_3501_3742.bib,FALSE,4998
kidholm,telemedicine and e health,2016,10.1089/tmj.2015.0194,scopus.bib,FALSE,4999
kienast,belgeo,2004,10.4000/belgeo.13782,scopus.bib,FALSE,5000
kiewnick,nematology,2013,10.1163/15685411-00002751,wos_3501_3742.bib,FALSE,5001
kihira,japanese journal of anesthesiology,2012,NA,scopus.bib,FALSE,5002
kihn,simulation interoperability standards organization simulation interoperability workshop spring 2008 workshop papers,2008,NA,scopus.bib,FALSE,5003
kilic,ieee transactions on engineering management,2022,10.1109/tem.2019.2937947,scopus.bib,FALSE,5004
kilic,plos one,2022,10.1371/journal.pone.0266915,scopus.bib,FALSE,5005
kilic,environmental monitoring and assessment,2006,10.1007/s10661-006-2525-z,scopus.bib;wos_1501_2000.bib,FALSE,5006
kilic,international archives of the photogrammetry remote sensing and spatial information sciences isprs archives,2004,NA,scopus.bib,FALSE,5007
killisly,international geoscience and remote sensing symposium igarss ,2022,10.1109/igarss46834.2022.9884141,scopus.bib,FALSE,5008
killough,earth observation applications and global policy frameworks,2022,10.1002/9781119536789.ch8,scopus.bib,FALSE,5009
killough,proceedings of spie the international society for optical engineering,2008,10.1117/12.804848,scopus.bib,FALSE,5010
kim,international archives of the photogrammetry remote sensing and spatial information sciences isprs archives,2023,10.5194/isprs-archives-xlviii-m-2-2023-851-2023,scopus.bib,FALSE,5011
kim,remote sensing,2022,10.3390/rs14020389,scopus.bib,FALSE,5012
kim,space policy,2022,10.1016/j.spacepol.2022.101507,scopus.bib;wos_0501_1000.bib,FALSE,5013
kim,sustainability switzerland ,2021,10.3390/su13148008,scopus.bib,FALSE,5014
kim,remote sensing,2021,10.3390/rs13101977,scopus.bib;wos_2001_2500.bib,FALSE,5015
kim,energies,2021,10.3390/en14206724,scopus.bib,FALSE,5016
kim,scientific reports,2021,10.1038/s41598-021-87739-1,scopus.bib,FALSE,5017
kim,land,2021,10.3390/land10080799,scopus.bib,FALSE,5018
kim,forests,2020,10.3390/f11080804,scopus.bib;wos_0501_1000.bib,FALSE,5019
kim,ieee access,2020,10.1109/access.2020.3003640,scopus.bib,FALSE,5020
kim,journal of coastal research,2020,10.2112/si102-030.1,scopus.bib;wos_3501_3742.bib,FALSE,5021
kim,international journal of remote sensing,2020,10.1080/01431161.2020.1800125,scopus.bib,FALSE,5022
kim,environmental research,2019,10.1016/j.envres.2019.03.042,scopus.bib,FALSE,5023
kim,remote sensing,2018,10.3390/rs10020162,wos_2501_3000.bib,FALSE,5024
kim,remote sensing,2016,10.3390/rs8070608,scopus.bib;wos_0501_1000.bib,FALSE,5025
kim,photogrammetric engineering and remote sensing,2013,10.14358/pers.79.9.821,scopus.bib;wos_0001_0500.bib,FALSE,5026
kim,japanese journal of cancer and chemotherapy,2013,NA,scopus.bib,FALSE,5027
kim,atmospheric environment,2013,10.1016/j.atmosenv.2013.05.042,scopus.bib,FALSE,5028
kim,33rd asian conference on remote sensing 2012 acrs 2012,2012,NA,scopus.bib,FALSE,5029
kim,journal of mechanical science and technology,2012,10.1007/s12206-012-0512-6,scopus.bib,FALSE,5030
kim,proceedings of spie the international society for optical engineering,2010,10.1117/12.868556,scopus.bib,FALSE,5031
kim,NA,2010,10.1117/12.868556,wos_0501_1000.bib,FALSE,5032
kim,remote sensing of environment,2009,10.1016/j.rse.2009.07.010,scopus.bib,FALSE,5033
kim,american society for photogrammetry and remote sensing asprs annual conference 2008 bridging the horizons new frontiers in geospatial collaboration,2008,NA,scopus.bib,FALSE,5034
kim,eurasip journal on wireless communications and networking,2008,10.1155/2008/596383,scopus.bib,FALSE,5035
kim,proceedings of the 30th annual international conference of the ieee engineering in medicine and biology society embs 08 personalized healthcare through technology,2008,10.1109/iembs.2008.4649468,scopus.bib,FALSE,5036
kimambo,heliyon,2019,10.1016/j.heliyon.2019.e02834,scopus.bib,FALSE,5037
kimani,proceedings of the international astronautical congress iac,2019,NA,scopus.bib,FALSE,5038
kimball,sea technology,2017,NA,scopus.bib,FALSE,5039
kimes,remote sensing of environment,1996,10.1016/0034-4257(95)00230-8,scopus.bib,FALSE,5040
kimijima,remote sensing,2023,10.3390/rs15133436,scopus.bib,FALSE,5041
kimijima,remote sensing,2022,10.3390/rs14174249,scopus.bib;wos_1001_1500.bib,FALSE,5042
kimothi,electronics switzerland ,2022,10.3390/electronics11131927,scopus.bib,FALSE,5043
kimothi,indian forester,1996,NA,scopus.bib,FALSE,5044
kincal,applied sciences basel,2022,10.3390/app12189029,wos_2501_3000.bib,FALSE,5045
kindu,science of the total environment,2018,10.1016/j.scitotenv.2017.11.338,scopus.bib,FALSE,5046
kindu,science of the total environment,2016,10.1016/j.scitotenv.2015.12.127,wos_1001_1500.bib,FALSE,5047
king,cold regions science and technology,2023,10.1016/j.coldregions.2022.103757,scopus.bib,FALSE,5048
king,catena,2005,10.1016/j.catena.2005.05.008,scopus.bib,FALSE,5049
king,international geoscience and remote sensing symposium igarss ,2003,NA,scopus.bib,FALSE,5050
kingsford,frontiers in environmental science,2021,10.3389/fenvs.2021.643367,scopus.bib,FALSE,5051
kingsford,marine and freshwater research,2004,10.1071/mf03075,scopus.bib,FALSE,5052
kinthada,springer water,2023,10.1007/978-3-031-35279-9_18,scopus.bib,FALSE,5053
kinzel,journal of the american water resources association,2013,10.1111/jawr.12008,scopus.bib;wos_0001_0500.bib,FALSE,5054
kinzelbach,osterreichische wasser und abfallwirtschaft,2003,NA,scopus.bib,FALSE,5055
kiptala,physics and chemistry of the earth,2018,10.1016/j.pce.2018.09.009,scopus.bib;wos_0001_0500.bib,FALSE,5056
kiptala,remote sensing,2018,10.3390/rs10111802,scopus.bib,FALSE,5057
kirbymcgregor,science of the total environment,2023,10.1016/j.scitotenv.2022.159766,scopus.bib,FALSE,5058
kirk,diversity basel,2021,10.3390/d13100467,wos_2501_3000.bib,FALSE,5059
kirkland,science of the total environment,2023,10.1016/j.scitotenv.2023.163849,scopus.bib;wos_0001_0500.bib,FALSE,5060
kirkwood,seaisi quarterly south east asia iron and steel institute ,2004,NA,scopus.bib,FALSE,5061
kirsten,journal of arid environments,2023,10.1016/j.jaridenv.2023.105066,scopus.bib;wos_1501_2000.bib,FALSE,5062
kiruban,arabian journal of geosciences,2021,10.1007/s12517-021-06875-0,scopus.bib,FALSE,5063
kisa,international archives of the photogrammetry remote sensing and spatial information sciences isprs archives,2013,10.5194/isprsarchives-xl-2-w2-151-2013,scopus.bib,FALSE,5064
kisevic,workshop on hyperspectral image and signal processing evolution in remote sensing,2011,10.1109/whispers.2011.6080960,scopus.bib,FALSE,5065
kitev,NA,2018,NA,wos_1001_1500.bib,FALSE,5066
kittel,hydrology and earth system sciences,2018,10.5194/hess-22-1453-2018,scopus.bib,FALSE,5067
kittlein,methods in ecology and evolution,2022,10.1111/2041-210x.13775,scopus.bib,FALSE,5068
kittredge,forest ecology and management,2003,10.1016/s0378-1127(02)00561-3,wos_2001_2500.bib,FALSE,5069
kizuk,procedia social and behavioral sciences,2011,10.1016/j.sbspro.2011.10.344,scopus.bib,FALSE,5070
klaasse,62nd international astronautical congress 2011 iac 2011,2011,NA,scopus.bib,FALSE,5071
klaiman,bmc cardiovascular disorders,2023,10.1186/s12872-023-03456-9,scopus.bib,FALSE,5072
klarenbach,journal of the american society of nephrology,2014,10.1681/asn.2013040360,scopus.bib,FALSE,5073
klarenberg,heliyon,2018,10.1016/j.heliyon.2018.e00721,scopus.bib,FALSE,5074
klasen,mitteilungen der universitat zu koln institut fur geophysik und meteorologie,2003,NA,scopus.bib,FALSE,5075
klatt,geomatica,2017,10.5623/cig2017-104,scopus.bib,FALSE,5076
kleemola,kemia kemi finnish chemical journal,2001,NA,scopus.bib,FALSE,5077
kleiber,annals of applied statistics,2013,10.1214/13-aoas651,wos_3501_3742.bib,FALSE,5078
klein,ecology and evolution,2020,10.1002/ece3.6957,scopus.bib,FALSE,5079
klein,ecological applications,2009,10.1890/07-1684.1,scopus.bib,FALSE,5080
klein,NA,1999,NA,wos_3001_3500.bib,FALSE,5081
kleinn,NA,2003,NA,wos_3001_3500.bib,FALSE,5082
kleinschroth,ambio,2021,10.1007/s13280-020-01360-6,scopus.bib,FALSE,5083
klemas,environmental management,2001,10.1007/s002670010133,scopus.bib,FALSE,5084
klemick,journal of environmental economics and management,2011,10.1016/j.jeem.2010.07.003,scopus.bib,FALSE,5085
kleszcz,international multidisciplinary scientific geoconference surveying geology and mining ecology management sgem,2016,NA,scopus.bib,FALSE,5086
klinsky,professional geographer,2010,10.1080/00330120903404892,scopus.bib,FALSE,5087
klisch,remote sensing,2016,10.3390/rs8040267,scopus.bib,FALSE,5088
klisch,international archives of the photogrammetry remote sensing and spatial information sciences isprs archives,2015,10.5194/isprsarchives-xl-7-w3-433-2015,scopus.bib,FALSE,5089
klock,proceedings of the international astronautical congress iac,2012,NA,scopus.bib,FALSE,5090
klonoff,journal of diabetes science and technology,2017,10.1177/1932296817723037,scopus.bib,FALSE,5091
knapp,ecology and the environment,2014,10.1007/978-1-4614-7501-9_2,scopus.bib,FALSE,5092
knehtl,hydrobiologia,2021,10.1007/s10750-021-04589-8,scopus.bib,FALSE,5093
knight,journal of environmental management,1999,10.1006/jema.1999.0280,scopus.bib;wos_2001_2500.bib,FALSE,5094
knipper,agricultural water management,2020,10.1016/j.agwat.2020.106361,scopus.bib;wos_0501_1000.bib,FALSE,5095
knipper,remote sensing,2019,10.3390/rs11182124,scopus.bib;wos_0501_1000.bib,FALSE,5096
knoke,current forestry reports,2021,10.1007/s40725-021-00138-7,scopus.bib;wos_0001_0500.bib,FALSE,5097
knott,methods in ecology and evolution,2023,10.1111/2041-210x.14084,scopus.bib,FALSE,5098
knudby,remote sensing,2013,10.3390/rs5031311,scopus.bib,FALSE,5099
knudby,remote sensing,2011,10.3390/rs3030460,scopus.bib,FALSE,5100
knuteson,bulletin of the american meteorological society,2004,NA,scopus.bib,FALSE,5101
ko,bmj open,2020,10.1136/bmjopen-2020-042647,scopus.bib,FALSE,5102
ko,wit transactions on ecology and the environment,2012,10.2495/fiva120121,scopus.bib,FALSE,5103
ko,asian association on remote sensing 27th asian conference on remote sensing acrs 2006,2006,NA,scopus.bib,FALSE,5104
kobayashi,european space agency special publication esa sp,2004,NA,scopus.bib,FALSE,5105
kobben,gim international,2009,NA,scopus.bib,FALSE,5106
kobryn,journal of environmental management,2015,10.1016/j.jenvman.2014.11.017,wos_1501_2000.bib,FALSE,5107
koch,vdi berichte,2002,NA,scopus.bib,FALSE,5108
kock,frontiers in marine science,2022,10.3389/fmars.2022.811985,scopus.bib;wos_2001_2500.bib,FALSE,5109
kodaka,2021 2nd international symposium on instrumentation control artificial intelligence and robotics ica symp 2021,2021,10.1109/ica-symp50206.2021.9358431,scopus.bib,FALSE,5110
kodippili,37th asian conference on remote sensing acrs 2016,2016,NA,scopus.bib,FALSE,5111
koem,international journal of disaster resilience in the built environment,2021,10.1108/ijdrbe-09-2020-0099,wos_2501_3000.bib,FALSE,5112
koenig,NA,2012,NA,wos_2001_2500.bib,FALSE,5113
koeth,proceedings of spie the international society for optical engineering,2017,10.1117/12.2277698,scopus.bib,FALSE,5114
koeva,remote sensing,2022,10.3390/rs14174359,scopus.bib,FALSE,5115
kogan,geomatics natural hazards and risk,2016,10.1080/19475705.2015.1009178,scopus.bib,FALSE,5116
kogan,nato science for peace and security series c environmental security,2011,10.1007/978-90-481-9618-0_2,scopus.bib,FALSE,5117
kogan,proceedings of spie the international society for optical engineering,2006,10.1117/12.693580,scopus.bib,FALSE,5118
kogan,photogrammetric engineering and remote sensing,2003,10.14358/pers.69.8.899,scopus.bib;wos_0501_1000.bib,FALSE,5119
kogo,remote sensing applications society and environment,2019,10.1016/j.rsase.2019.02.007,scopus.bib,FALSE,5120
kohani,wseas transactions on environment and development,2021,10.37394/232015.2021.17.107,scopus.bib,FALSE,5121
kohestani,environment development and sustainability,2023,10.1007/s10668-023-03203-2,scopus.bib;wos_2001_2500.bib,FALSE,5122
kokolakis,animal behaviour,2010,10.1016/j.anbehav.2010.03.013,scopus.bib,FALSE,5123
kokotailo,proceedings of the international astronautical congress iac,2017,NA,scopus.bib,FALSE,5124
kolawole,climate risk management,2014,10.1016/j.crm.2014.08.002,scopus.bib;wos_3501_3742.bib,FALSE,5125
kolcsar,carpathian journal of earth and environmental sciences,2018,10.26471/cjees/2018/013/003,scopus.bib,FALSE,5126
kolden,international journal of wildland fire,2015,10.1071/wf15082,scopus.bib;wos_2001_2500.bib,FALSE,5127
kolekar,arabian journal of geosciences,2021,10.1007/s12517-021-06721-3,scopus.bib,FALSE,5128
koley,geojournal,2022,10.1007/s10708-022-10585-9,scopus.bib,FALSE,5129
koloskov,journal of hydrology,2007,10.1016/j.jhydrol.2006.11.010,wos_0001_0500.bib,FALSE,5130
koltunov,remote sensing of environment,2020,10.1016/j.rse.2019.111482,scopus.bib,FALSE,5131
koltunov,remote sensing of environment,2012,10.1016/j.rse.2012.09.001,scopus.bib;wos_0501_1000.bib,FALSE,5132
komarova,international multidisciplinary scientific geoconference surveying geology and mining ecology management sgem,2020,10.5593/sgem2020/5.2/s21.038,scopus.bib,FALSE,5133
komarova,17th international conference on geoinformatics theoretical and applied aspects,2018,10.3997/2214-4609.201801816,scopus.bib,FALSE,5134
komerath,collection of technical papers space 2006 conference,2006,NA,scopus.bib,FALSE,5135
komiya,journal of the operations research society of japan,2002,10.15807/jorsj.45.214,wos_3001_3500.bib,FALSE,5136
komlossy,iranian journal of earth sciences,2010,NA,wos_3001_3500.bib,FALSE,5137
komolafe,modeling earth systems and environment,2021,10.1007/s40808-020-01037-9,scopus.bib;wos_1501_2000.bib,FALSE,5138
komor,environmental change in the himalayan region twelve case studies,2019,10.1007/978-3-030-03362-0_11,scopus.bib,FALSE,5139
komp,international archives of the photogrammetry remote sensing and spatial information sciences isprs archives,2016,10.5194/isprsarchives-xli-b7-967-2016,scopus.bib,FALSE,5140
komp,photogrammetrie fernerkundung geoinformation,2016,10.1127/pfg/2016/0308,scopus.bib,FALSE,5141
kondolf,contribution university of california water resources center,2010,NA,scopus.bib,FALSE,5142
konduri,journal of geophysical research biogeosciences,2023,10.1029/2022jg007046,scopus.bib,FALSE,5143
konecny,european space agency special publication esa sp,1985,NA,scopus.bib,FALSE,5144
kong,journal of environmental management,2022,10.1016/j.jenvman.2022.115592,scopus.bib,FALSE,5145
kong,journal of flood risk management,2022,10.1111/jfr3.12799,scopus.bib;wos_2501_3000.bib,FALSE,5146
kong,water supply,2022,10.2166/ws.2022.256,scopus.bib,FALSE,5147
kong,land,2022,10.3390/land11081141,scopus.bib;wos_0501_1000.bib,FALSE,5148
kong,earth system science data,2021,10.5194/essd-13-529-2021,scopus.bib;wos_2001_2500.bib,FALSE,5149
kong,iop conference series earth and environmental science,2021,10.1088/1755-1315/643/1/012190,scopus.bib,FALSE,5150
kong,remote sensing,2016,10.3390/rs8090741,scopus.bib;wos_2001_2500.bib,FALSE,5151
kong,global and planetary change,2015,10.1016/j.gloplacha.2015.07.007,scopus.bib;wos_0001_0500.bib,FALSE,5152
konig,international archives of the photogrammetry remote sensing and spatial information sciences isprs archives,2012,NA,scopus.bib,FALSE,5153
konovalov,atmospheric chemistry and physics,2011,10.5194/acp-11-10031-2011,scopus.bib,FALSE,5154
konrad,ieee transactions on geoscience and remote sensing,1990,10.1109/tgrs.1990.573024,scopus.bib,FALSE,5155
kontodimopoulos,health policy,2008,10.1016/j.healthpol.2007.10.002,scopus.bib,FALSE,5156
kontoes,land,2021,10.3390/land10040402,wos_1501_2000.bib,FALSE,5157
kontoes,proceedings of the 2nd international workshop on earth observation and remote sensing applications eorsa 2012,2012,10.1109/eorsa.2012.6261164,scopus.bib,FALSE,5158
kontoudaki,international archives of the photogrammetry remote sensing and spatial information sciences isprs archives,2022,10.5194/isprs-archives-xliii-b2-2022-1153-2022,scopus.bib,FALSE,5159
koohi,water resources management,2022,10.1007/s11269-022-03081-9,scopus.bib,FALSE,5160
kooistra,remote sensing of environment,2008,10.1016/j.rse.2007.10.010,scopus.bib;wos_2001_2500.bib,FALSE,5161
